complemento.valor ; dets.nItem ; dets.prod.indTot ; dets.prod.qCom ; dets.prod.uCom ; dets.prod.vProd ; dets.prod.vUnCom ; dets.prod.xProd ; emit.cnpj ; emit.enderEmit.fone ; emit.enderEmit.uf ; emit.enderEmit.xBairro ; emit.enderEmit.xLgr ; emit.enderEmit.xMun ; emit.xFant ; ide.dhEmi.$date ; ide.natOp ; infAdic.infCpl ; total.icmsTot.vDesc ; total.icmsTot.vFrete ; total.icmsTot.vOutro ; total.icmsTot.vProd ; total.icmsTot.vSeg ; total.icmsTot.vTotTrib ; total.icmsTot.vbc ; total.icmsTot.vbcst ; total.icmsTot.vcofins ; total.icmsTot.vicms ; total.icmsTot.vicmsDeson ; total.icmsTot.vii ; total.icmsTot.vipi ; total.icmsTot.vnf ; total.icmsTot.vpis ; total.icmsTot.vst ; versaoDocumento
35.71 ; 3 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; CERVEJA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:32:35 ; VENDA ; Mesa 40 ; 0.0 ; 0.0 ; 0.0 ; 35.71 ; 0.0 ; 4.89 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 35.71 ; 0.0 ; 0.0 ; 1
41.16 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:32:43 ; VENDA ; Mesa 38 ; 0.0 ; 0.0 ; 0.0 ; 41.16 ; 0.0 ; 5.3 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.16 ; 0.0 ; 0.0 ; 1
41.16 ; 2 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; CAFE EXPRESSO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:32:43 ; VENDA ; Mesa 38 ; 0.0 ; 0.0 ; 0.0 ; 41.16 ; 0.0 ; 5.3 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.16 ; 0.0 ; 0.0 ; 1
41.16 ; 3 ; 1 ; 0.396 ; KG ; 27.16 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:32:43 ; VENDA ; Mesa 38 ; 0.0 ; 0.0 ; 0.0 ; 41.16 ; 0.0 ; 5.3 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.16 ; 0.0 ; 0.0 ; 1
27.16 ; 1 ; 1 ; 0.396 ; KG ; 27.16 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:32:56 ; VENDA ; Mesa 75 ; 0.0 ; 0.0 ; 0.0 ; 27.16 ; 0.0 ; 1.14 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 27.16 ; 0.0 ; 0.0 ; 1
39.7 ; 1 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:33:34 ; VENDA ; Mesa 64 ; 0.0 ; 0.0 ; 0.0 ; 39.7 ; 0.0 ; 1.67 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 30.7 ; 0.0 ; 0.0 ; 1
39.7 ; 2 ; 1 ; 0.382 ; KG ; 26.2 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:33:34 ; VENDA ; Mesa 64 ; 0.0 ; 0.0 ; 0.0 ; 39.7 ; 0.0 ; 1.67 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 30.7 ; 0.0 ; 0.0 ; 1
20.71 ; 1 ; 1 ; 0.302 ; KG ; 20.71 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:33:50 ; VENDA ; Mesa 61 ; 0.0 ; 0.0 ; 0.0 ; 20.71 ; 0.0 ; 0.87 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 20.71 ; 0.0 ; 0.0 ; 1
44.66 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:33:58 ; VENDA ; Mesa 60 ; 0.0 ; 0.0 ; 0.0 ; 44.66 ; 0.0 ; 3.63 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 37.66 ; 0.0 ; 0.0 ; 1
44.66 ; 2 ; 1 ; 0.498 ; KG ; 34.16 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:33:58 ; VENDA ; Mesa 60 ; 0.0 ; 0.0 ; 0.0 ; 44.66 ; 0.0 ; 3.63 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 37.66 ; 0.0 ; 0.0 ; 1
35.17 ; 1 ; 1 ; 0.316 ; KG ; 21.67 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:34:05 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 35.17 ; 0.0 ; 4.05 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 26.17 ; 0.0 ; 0.0 ; 1
35.17 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:34:05 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 35.17 ; 0.0 ; 4.05 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 26.17 ; 0.0 ; 0.0 ; 1
73.78 ; 1 ; 1 ; 1.076 ; KG ; 73.81 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:37:10 ; VENDA ; Mesa 76 ; 0.0 ; 0.0 ; 0.0 ; 73.81 ; 0.0 ; 3.1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 73.81 ; 0.0 ; 0.0 ; 1
33.82 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:38:25 ; VENDA ; Mesa 85 ; 0.0 ; 0.0 ; 0.0 ; 33.82 ; 0.0 ; 3.29 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 26.82 ; 0.0 ; 0.0 ; 1
33.82 ; 2 ; 1 ; 0.34 ; KG ; 23.32 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:38:25 ; VENDA ; Mesa 85 ; 0.0 ; 0.0 ; 0.0 ; 33.82 ; 0.0 ; 3.29 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 26.82 ; 0.0 ; 0.0 ; 1
24.01 ; 1 ; 1 ; 0.35 ; KG ; 24.01 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:38:37 ; VENDA ; Mesa 68 ; 0.0 ; 0.0 ; 0.0 ; 24.01 ; 0.0 ; 1.01 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 24.01 ; 0.0 ; 0.0 ; 1
38.6 ; 1 ; 1 ; 0.366 ; KG ; 25.1 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:38:44 ; VENDA ; Mesa 67 ; 0.0 ; 0.0 ; 0.0 ; 38.6 ; 0.0 ; 4.11 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 29.6 ; 0.0 ; 0.0 ; 1
38.6 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:38:44 ; VENDA ; Mesa 67 ; 0.0 ; 0.0 ; 0.0 ; 38.6 ; 0.0 ; 4.11 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 29.6 ; 0.0 ; 0.0 ; 1
34.49 ; 1 ; 1 ; 0.306 ; KG ; 20.99 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:39:33 ; VENDA ; Mesa 71 ; 0.0 ; 0.0 ; 0.0 ; 34.49 ; 0.0 ; 4.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 25.49 ; 0.0 ; 0.0 ; 1
34.49 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:39:33 ; VENDA ; Mesa 71 ; 0.0 ; 0.0 ; 0.0 ; 34.49 ; 0.0 ; 4.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 25.49 ; 0.0 ; 0.0 ; 1
50.06 ; 1 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; CAFE EXPRESSO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:40:01 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 50.06 ; 0.0 ; 6.24 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 41.06 ; 0.0 ; 0.0 ; 1
50.06 ; 2 ; 1 ; 0.482 ; KG ; 33.06 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:40:01 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 50.06 ; 0.0 ; 6.24 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 41.06 ; 0.0 ; 0.0 ; 1
50.06 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:40:01 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 50.06 ; 0.0 ; 6.24 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 41.06 ; 0.0 ; 0.0 ; 1
42.04 ; 1 ; 1 ; 1.0 ; UN ; 9.8 ; 9.8 ; CERVEJA LATA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:40:47 ; VENDA ; Mesa 82 ; 0.0 ; 0.0 ; 0.0 ; 42.04 ; 0.0 ; 5.93 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 42.04 ; 0.0 ; 0.0 ; 1
42.04 ; 2 ; 1 ; 0.47 ; KG ; 32.24 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:40:47 ; VENDA ; Mesa 82 ; 0.0 ; 0.0 ; 0.0 ; 42.04 ; 0.0 ; 5.93 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 42.04 ; 0.0 ; 0.0 ; 1
79.82 ; 1 ; 1 ; 2.0 ; UN ; 12.0 ; 6.0 ; CERVEJA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:44:58 ; VENDA ; Mesa 77 ; 0.0 ; 0.0 ; 0.0 ; 79.83 ; 0.0 ; 11.26 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 70.83 ; 0.0 ; 0.0 ; 1
79.82 ; 2 ; 1 ; 0.792 ; KG ; 54.33 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:44:58 ; VENDA ; Mesa 77 ; 0.0 ; 0.0 ; 0.0 ; 79.83 ; 0.0 ; 11.26 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 70.83 ; 0.0 ; 0.0 ; 1
79.82 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:44:58 ; VENDA ; Mesa 77 ; 0.0 ; 0.0 ; 0.0 ; 79.83 ; 0.0 ; 11.26 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 70.83 ; 0.0 ; 0.0 ; 1
44.11 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:21 ; VENDA ; Mesa 88 ; 0.0 ; 0.0 ; 0.0 ; 44.11 ; 0.0 ; 3.61 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 37.11 ; 0.0 ; 0.0 ; 1
44.11 ; 2 ; 1 ; 0.49 ; KG ; 33.61 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:21 ; VENDA ; Mesa 88 ; 0.0 ; 0.0 ; 0.0 ; 44.11 ; 0.0 ; 3.61 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 37.11 ; 0.0 ; 0.0 ; 1
45.73 ; 1 ; 1 ; 0.47 ; KG ; 32.24 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:30 ; VENDA ; Mesa 81 ; 0.0 ; 0.0 ; 0.0 ; 45.74 ; 0.0 ; 4.3 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 36.74 ; 0.0 ; 0.0 ; 1
45.73 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:30 ; VENDA ; Mesa 81 ; 0.0 ; 0.0 ; 0.0 ; 45.74 ; 0.0 ; 4.3 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 36.74 ; 0.0 ; 0.0 ; 1
26.61 ; 1 ; 1 ; 0.388 ; KG ; 26.61 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:38 ; VENDA ; Mesa 84 ; 0.0 ; 0.0 ; 0.0 ; 26.61 ; 0.0 ; 1.12 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 26.61 ; 0.0 ; 0.0 ; 1
71.71 ; 1 ; 1 ; 0.652 ; KG ; 44.72 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:50 ; VENDA ; Mesa 83 ; 0.0 ; 0.0 ; 0.0 ; 71.72 ; 0.0 ; 8.12 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 53.72 ; 0.0 ; 0.0 ; 1
71.71 ; 2 ; 1 ; 6.0 ; UN ; 27.0 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:50 ; VENDA ; Mesa 83 ; 0.0 ; 0.0 ; 0.0 ; 71.72 ; 0.0 ; 8.12 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 53.72 ; 0.0 ; 0.0 ; 1
45.53 ; 1 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; CAFE EXPRESSO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:58 ; VENDA ; Mesa 35 ; 0.0 ; 0.0 ; 0.0 ; 45.53 ; 0.0 ; 6.14 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 36.53 ; 0.0 ; 0.0 ; 1
45.53 ; 2 ; 1 ; 0.416 ; KG ; 28.53 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:58 ; VENDA ; Mesa 35 ; 0.0 ; 0.0 ; 0.0 ; 45.53 ; 0.0 ; 6.14 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 36.53 ; 0.0 ; 0.0 ; 1
45.53 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:46:58 ; VENDA ; Mesa 35 ; 0.0 ; 0.0 ; 0.0 ; 45.53 ; 0.0 ; 6.14 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 36.53 ; 0.0 ; 0.0 ; 1
29.89 ; 1 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; CAFE EXPRESSO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:47:06 ; VENDA ; Mesa 36 ; 0.0 ; 0.0 ; 0.0 ; 29.89 ; 0.0 ; 5.51 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 29.89 ; 0.0 ; 0.0 ; 1
29.89 ; 2 ; 1 ; 1.0 ; UN ; 6.5 ; 6.5 ; SUSHI ESPECIAL ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:47:06 ; VENDA ; Mesa 36 ; 0.0 ; 0.0 ; 0.0 ; 29.89 ; 0.0 ; 5.51 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 29.89 ; 0.0 ; 0.0 ; 1
29.89 ; 3 ; 1 ; 0.29 ; KG ; 19.89 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:47:06 ; VENDA ; Mesa 36 ; 0.0 ; 0.0 ; 0.0 ; 29.89 ; 0.0 ; 5.51 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 29.89 ; 0.0 ; 0.0 ; 1
13.72 ; 1 ; 1 ; 0.2 ; KG ; 13.72 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:52:59 ; VENDA ; Mesa 89 ; 0.0 ; 0.0 ; 0.0 ; 13.72 ; 0.0 ; 0.58 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 13.72 ; 0.0 ; 0.0 ; 1
125.36 ; 1 ; 1 ; 1.434 ; KG ; 98.37 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:54:02 ; VENDA ; Mesa 78 ; 0.0 ; 0.0 ; 0.0 ; 125.37 ; 0.0 ; 9.73 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 107.37 ; 0.0 ; 0.0 ; 1
125.36 ; 2 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:54:02 ; VENDA ; Mesa 78 ; 0.0 ; 0.0 ; 0.0 ; 125.37 ; 0.0 ; 9.73 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 107.37 ; 0.0 ; 0.0 ; 1
125.36 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:54:02 ; VENDA ; Mesa 78 ; 0.0 ; 0.0 ; 0.0 ; 125.37 ; 0.0 ; 9.73 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 107.37 ; 0.0 ; 0.0 ; 1
97.12 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:59:54 ; VENDA ; Mesa 92 ; 0.0 ; 0.0 ; 0.0 ; 97.12 ; 0.0 ; 5.85 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 81.12 ; 0.0 ; 0.0 ; 1
97.12 ; 2 ; 1 ; 1.066 ; KG ; 73.12 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:59:54 ; VENDA ; Mesa 92 ; 0.0 ; 0.0 ; 0.0 ; 97.12 ; 0.0 ; 5.85 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 81.12 ; 0.0 ; 0.0 ; 1
97.12 ; 3 ; 1 ; 3.0 ; UN ; 13.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 13:59:54 ; VENDA ; Mesa 92 ; 0.0 ; 0.0 ; 0.0 ; 97.12 ; 0.0 ; 5.85 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 81.12 ; 0.0 ; 0.0 ; 1
36.95 ; 1 ; 1 ; 1.0 ; UN ; 6.5 ; 6.5 ; SUSHI ESPECIAL ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 14:00:38 ; VENDA ; Mesa 93 ; 0.0 ; 0.0 ; 0.0 ; 36.95 ; 0.0 ; 4.32 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 36.95 ; 0.0 ; 0.0 ; 1
36.95 ; 2 ; 1 ; 0.444 ; KG ; 30.45 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 14:00:38 ; VENDA ; Mesa 93 ; 0.0 ; 0.0 ; 0.0 ; 36.95 ; 0.0 ; 4.32 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 36.95 ; 0.0 ; 0.0 ; 1
68.44 ; 1 ; 1 ; 3.0 ; UN ; 10.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 14:01:41 ; VENDA ; Mesa 86 ; 0.0 ; 0.0 ; 0.0 ; 68.45 ; 0.0 ; 7.31 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 52.45 ; 0.0 ; 0.0 ; 1
68.44 ; 2 ; 1 ; 0.648 ; KG ; 44.45 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-20 14:01:41 ; VENDA ; Mesa 86 ; 0.0 ; 0.0 ; 0.0 ; 68.45 ; 0.0 ; 7.31 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 52.45 ; 0.0 ; 0.0 ; 1
